id,date_time,latitude,longitude,temperature,dewpoint,relative_humidity,precipitation,snow,wind_direction,wind_speed,wind_gust,air_pressure,sunshine,weather_code,fire
6247,11/3/2021 20:31,44.29646,-86.24467,3.3,1.2,86.0,0.1,,210.0,11.2,,1027.1,,,0
6248,3/8/2020 17:05,34.21422,-87.37373,14.4,-0.1,37.0,,,180.0,24.1,,991.9,,,1
6249,3/8/2019 17:05,34.21422,-87.37373,12.8,11.7,93.0,0.5,,200.0,16.6,,1021.1,,,0
6250,9/11/2020 13:08,48.110556,-102.837222,4.0,2.0,87.0,,,170.0,13.0,,,,5.0,1
6251,9/11/2019 13:08,48.110556,-102.837222,11.0,11.0,100.0,,,100.0,24.1,,,,,0
6252,4/10/2022 19:08,31.99881,-111.278,30.0,-3.7,11.0,0.0,,210.0,26.0,,1009.0,,1.0,1
6253,4/10/2021 19:08,31.99881,-111.278,32.0,-15.1,4.0,0.0,,289.0,10.4,,1011.0,,1.0,0
6254,10/9/2022 22:32,37.163562,-88.497235,21.0,0.8,26.0,0.0,,240.0,11.2,,1023.0,,1.0,1
6255,10/9/2021 22:32,37.163562,-88.497235,28.1,17.6,53.0,0.0,,200.0,14.8,,1012.0,,,0
6256,8/17/2020 23:49,44.0504,-121.1465,32.0,12.2,30.0,,,180.0,5.4,,,,,1
6257,8/17/2019 23:49,44.0504,-121.1465,28.0,2.9,20.0,,,310.0,14.8,,,,,0
6258,1/31/2022 18:15,34.70829,-93.3982,18.9,3.5,36.0,0.0,,180.0,7.6,,1016.5,,,1
6259,1/31/2021 18:15,34.70829,-93.3982,6.7,1.2,68.0,0.0,,330.0,9.4,,1019.9,,,0
6260,3/13/2022 17:23,44.25946,-100.1038,9.0,-3.2,42.0,0.0,,130.0,24.0,,1010.0,,,1
6261,3/13/2021 17:23,44.25946,-100.1038,8.0,-1.8,50.0,0.0,,127.0,8.3,,1028.4,,,0
6262,5/29/2021 21:39,42.32853,-122.6692,28.3,3.9,21.0,0.0,,39.0,7.6,,1013.2,,,1
6263,5/29/2020 21:39,42.32853,-122.6692,30.0,13.7,37.0,0.0,,340.0,13.0,,1007.7,,,0
6264,7/22/2020 14:39,42.27473,-120.6565,11.7,8.9,83.0,,,340.0,7.6,,1011.1,,,1
6265,7/22/2019 14:39,42.27473,-120.6565,13.3,9.9,80.0,,,10.0,5.4,,1016.7,,,0
6266,3/9/2021 20:09,30.98945,-93.12823,22.9,8.9,41.0,0.0,,150.0,27.7,,1027.1,,,1
6267,3/9/2020 20:09,30.98945,-93.12823,21.0,17.0,78.0,,,160.0,18.4,,1023.1,,7.0,0
6268,3/22/2021 19:06,41.647867,-78.985417,16.7,-11.9,13.0,0.0,,0.0,0.0,,1024.2,,,1
6269,3/22/2020 19:06,41.647867,-78.985417,3.3,-15.3,24.0,0.0,,140.0,20.5,,1033.3,,,0
6270,4/10/2022 15:48,35.18044,-93.39992,20.6,10.7,53.0,0.0,,200.0,16.6,,1008.6,,,1
6271,4/10/2021 15:48,35.18044,-93.39992,12.8,9.4,80.0,0.0,,270.0,27.7,,1006.7,,,0
6272,4/28/2020 16:58,30.70714,-89.15471,25.6,15.6,54.0,0.0,,150.0,24.1,,1020.1,,,1
6273,4/28/2019 16:58,30.70714,-89.15471,22.8,13.8,57.0,0.0,,0.0,0.0,,1018.4,,,0
6274,8/14/2022 0:47,48.34628,-116.3334,28.0,6.7,26.0,0.0,,240.0,7.6,,1017.0,,1.0,1
6275,8/14/2021 0:47,48.34628,-116.3334,30.0,8.9,27.0,0.0,,0.0,0.0,,1017.0,,5.0,0
6276,7/15/2021 0:57,40.59244,-112.5938,33.0,12.0,28.0,0.0,,150.0,18.4,,1015.0,,,1
6277,7/15/2020 0:57,40.59244,-112.5938,29.0,5.8,23.0,,,20.0,18.4,,,,,0
6278,3/3/2022 19:00,35.08598,-96.68382,25.0,-5.3,13.0,0.0,,180.0,11.2,,1020.0,,,1
6279,3/3/2021 19:00,35.08598,-96.68382,20.0,-3.6,20.0,0.0,,230.0,24.1,,1018.8,,,0
6280,7/22/2021 15:52,47.139867,-109.276433,22.8,11.2,48.0,0.0,,240.0,5.4,,1013.3,,,1
6281,7/22/2020 15:52,47.139867,-109.276433,22.8,9.2,42.0,0.0,,100.0,7.6,,1008.1,,,0
6282,4/18/2021 21:47,48.38194,-114.1215,13.3,-2.6,33.0,0.0,,30.0,50.0,,1019.9,,4.0,1
6283,4/18/2020 21:47,48.38194,-114.1215,8.9,2.2,63.0,0.0,,20.0,18.4,,1012.9,,4.0,0
6284,7/18/2020 16:58,33.56278,-114.5265,35.0,12.0,25.0,0.0,,180.0,22.3,,1011.2,,,1
6285,7/18/2019 16:58,33.56278,-114.5265,32.8,16.2,37.0,0.0,,180.0,18.4,,1010.8,,,0
6286,8/5/2021 20:21,42.8723,-123.1927,17.2,10.6,65.0,0.0,,0.0,0.0,,1016.1,,,1
6287,8/5/2020 20:21,42.8723,-123.1927,19.4,12.9,66.0,0.0,,,9.4,,1012.9,,,0
6288,4/25/2021 22:35,42.99891,-108.7154,13.9,0.5,40.0,0.0,,200.0,14.8,,999.3,,,1
6289,4/25/2020 22:35,42.99891,-108.7154,17.2,-4.7,22.0,0.0,,,5.4,,1014.7,,,0
6290,7/26/2021 18:04,43.52144,-116.5881,29.0,9.1,29.0,0.0,,190.0,11.2,,1013.0,,1.0,1
6291,7/26/2020 18:04,43.52144,-116.5881,26.0,7.1,30.0,0.0,,300.0,9.4,,1018.5,,1.0,0
6292,7/25/2020 23:06,40.3142,-112.006,33.3,4.1,16.0,,,300.0,14.8,,1009.6,,,1
6293,7/25/2019 23:06,40.3142,-112.006,30.6,11.0,30.0,,,360.0,13.0,,1014.8,,,0
6294,11/9/2020 23:57,39.475583,-81.1767,21.1,10.0,49.0,0.0,,0.0,0.0,,1021.5,,,1
6295,11/9/2019 23:57,39.475583,-81.1767,5.0,-6.2,44.0,0.0,,160.0,5.4,,1020.5,,,0
6296,6/10/2021 21:15,40.48243,-111.5116,21.0,-2.8,20.0,0.0,,210.0,31.7,,1013.0,,,1
6297,6/10/2020 21:15,40.48243,-111.5116,23.0,0.1,22.0,,,10.0,9.4,,1021.4,,,0
6298,10/22/2022 12:55,36.63134,-93.64279,20.0,9.0,49.0,0.0,,210.0,13.0,,1009.0,,3.0,1
6299,10/22/2021 12:55,36.63134,-93.64279,5.0,5.0,100.0,0.0,,0.0,0.0,,1021.0,,5.0,0
6300,6/13/2021 2:14,45.69625,-121.4591,28.3,9.5,31.0,0.0,,80.0,20.5,,1007.5,,,1
6301,6/13/2020 2:14,45.69625,-121.4591,18.9,8.2,50.0,0.0,,280.0,35.3,,1013.1,,,0
6302,5/21/2020 19:24,39.38037,-108.7211,6.0,-5.9,42.0,0.0,,280.0,22.3,,1011.9,,1.0,1
6303,5/21/2019 19:24,39.38037,-108.7211,13.3,2.2,47.0,0.0,,286.0,7.6,,998.9,,0.0,0
6304,9/3/2022 20:09,40.74325,-115.4948,36.1,1.0,11.0,0.0,,260.0,11.2,,1014.4,,1.0,1
6305,9/3/2021 20:09,40.74325,-115.4948,24.4,-5.8,13.0,0.0,,325.0,5.4,,1016.3,,,0
6306,4/16/2020 2:49,48.0589,-103.025,-1.0,-13.8,37.0,,,0.0,0.0,,,,,1
6307,4/16/2019 2:49,48.0589,-103.025,8.0,-4.1,42.0,,,240.0,7.6,,,,,0
6308,8/7/2021 18:55,41.00778,-122.8944,32.9,2.8,15.0,0.0,,150.0,6.5,,1012.3,,,1
6309,8/7/2020 18:55,41.00778,-122.8944,24.0,12.0,47.0,,,190.0,5.4,,,,,0
6310,8/25/2020 21:55,39.64756,-107.7346,34.4,4.0,15.0,0.0,,200.0,22.3,,1008.9,,,1
6311,8/25/2019 21:55,39.64756,-107.7346,34.4,2.0,13.0,0.0,,260.0,24.1,,1007.9,,,0
6312,7/1/2021 23:53,64.72115,-146.541,27.9,6.0,25.0,0.0,,0.0,0.0,,1011.7,,,1
6313,7/1/2020 23:53,64.72115,-146.541,16.8,2.0,37.0,,,330.0,14.8,,1026.3,,,0
6314,4/1/2021 19:05,39.93825,-105.3502,16.0,-10.6,15.0,0.0,,130.0,11.2,,1020.7,,,1
6315,4/1/2020 19:05,39.93825,-105.3502,20.0,-5.8,17.0,,,0.0,0.0,,,,,0
6316,7/19/2022 20:37,43.8864,-85.78186,29.9,19.6,54.0,0.0,,230.0,18.4,,1010.0,,3.0,1
6317,7/19/2021 20:37,43.8864,-85.78186,27.8,16.1,49.0,0.0,,320.0,7.6,,1020.0,,,0
6318,3/8/2020 21:08,36.89903,-90.64674,18.9,0.9,30.0,0.0,,200.0,24.1,,1025.6,,,1
6319,3/8/2019 21:08,36.89903,-90.64674,5.6,5.6,100.0,0.0,,40.0,13.0,,1015.4,,,0
6320,10/30/2022 22:15,47.04918,-94.64163,13.0,0.7,43.0,0.0,,100.0,6.0,,1014.0,,1.0,1
6321,10/30/2021 22:15,47.04918,-94.64163,6.9,3.7,80.0,0.1,,328.0,24.5,,1011.1,,,0
6322,5/3/2022 3:41,62.02996,-163.2599,4.4,-1.6,65.0,0.0,,10.0,25.9,,992.9,,,1
6323,5/3/2021 3:41,62.02996,-163.2599,7.2,-0.5,58.0,0.0,,90.0,22.3,,1010.9,,,0
6324,7/1/2021 12:10,44.29709,-120.5548,16.0,9.0,63.0,0.0,,7.0,4.3,,1014.0,,,1
6325,7/1/2020 12:10,44.29709,-120.5548,4.0,2.0,87.0,,,,,,,,,0
6326,8/1/2021 2:12,43.97546,-116.6012,32.2,16.1,38.0,0.0,,70.0,16.6,,1013.3,,,1
6327,8/1/2020 2:12,43.97546,-116.6012,36.7,13.4,25.0,0.0,,120.0,5.4,,1008.1,,,0
6328,6/12/2021 1:04,40.07478,-112.042,24.4,0.6,21.0,0.0,,310.0,11.2,,1013.3,,,1
6329,6/12/2020 1:04,40.07478,-112.042,31.7,-1.2,12.0,,,110.0,16.6,,1015.3,,,0
6330,2/23/2021 22:33,44.09085,-121.124,7.0,-7.0,36.0,0.0,,360.0,16.6,,1026.7,,,1
6331,2/23/2020 22:33,44.09085,-121.124,9.0,-2.0,46.0,,,310.0,40.7,,,,7.0,0
6332,3/4/2021 20:59,31.09778,-92.60973,21.7,2.4,28.0,0.0,,0.0,0.0,,1021.0,,,1
6333,3/4/2020 20:59,31.09778,-92.60973,13.9,12.3,90.0,2.3,,40.0,20.5,,1012.4,,7.0,0
6334,2/3/2020 20:38,28.97593,-81.60452,22.8,7.7,38.0,0.0,,140.0,9.4,,1020.6,,,1
6335,2/3/2019 20:38,28.97593,-81.60452,22.2,17.1,73.0,0.0,,290.0,5.4,,1015.2,,,0
6336,4/1/2020 17:43,36.40411,-96.17188,20.8,6.3,39.0,0.0,,160.0,25.9,,1014.5,,,1
6337,4/1/2019 17:43,36.40411,-96.17188,8.3,-2.6,46.0,0.0,,180.0,5.4,,1026.5,,3.0,0
6338,7/30/2020 17:52,42.94601,-106.3321,23.9,11.2,45.0,0.0,,290.0,7.6,,1019.9,,,1
6339,7/30/2019 17:52,42.94601,-106.3321,28.3,6.9,26.0,0.0,,,5.4,,1011.2,,,0
6340,8/3/2020 0:21,31.62,-110.6794,36.1,14.1,27.0,0.0,,230.0,5.4,,1009.7,,,1
6341,8/3/2019 0:21,31.62,-110.6794,30.6,16.2,42.0,0.0,,220.0,13.0,,1011.2,,,0
6342,7/19/2022 23:06,42.06171,-104.9646,34.9,-4.3,8.0,0.0,,20.0,13.0,,1016.0,,1.0,1
6343,7/19/2021 23:06,42.06171,-104.9646,36.1,2.2,12.0,0.0,,50.0,7.6,,1023.0,,,0
6344,6/23/2022 3:34,34.237,-117.6601,25.0,8.9,36.0,0.0,,250.0,9.0,,1013.0,,3.0,1
6345,6/23/2021 3:34,34.237,-117.6601,22.4,12.6,54.0,0.0,,229.0,9.7,,1012.5,,,0
6346,5/9/2022 20:59,44.35107,-86.22266,26.7,6.7,28.0,0.0,,140.0,25.9,,1012.2,,,1
6347,5/9/2021 20:59,44.35107,-86.22266,12.2,-0.7,41.0,0.1,,320.0,22.3,,1014.7,,,0
6348,7/7/2022 22:53,63.92787,-146.2456,23.9,9.5,40.0,0.0,,120.0,14.8,,1004.4,,2.0,1
6349,7/7/2021 22:53,63.92787,-146.2456,10.6,7.8,83.0,,,300.0,9.4,,1010.0,,,0
6350,8/1/2020 22:05,45.23566,-112.9456,32.0,10.6,27.0,,,,,,,,,1
6351,8/1/2019 22:05,45.23566,-112.9456,27.0,4.1,23.0,,,,,,,,,0
6352,12/8/2021 19:03,44.11805,-100.3365,7.0,-3.5,47.0,0.0,,120.0,26.0,,1001.0,,,1
6353,12/8/2020 19:03,44.11805,-100.3365,15.0,-7.1,21.0,,,,,,,,,0
6354,8/6/2021 3:57,43.53677,-114.2944,24.0,8.8,38.0,0.0,,130.0,18.4,,1017.0,,,1
6355,8/6/2020 3:57,43.53677,-114.2944,27.0,4.1,23.0,,,310.0,7.0,,,,,0
6356,9/8/2020 21:51,47.4648,-115.2892,11.1,-6.7,28.0,0.0,,70.0,5.4,,1024.2,,,1
6357,9/8/2019 21:51,47.4648,-115.2892,8.3,7.9,97.0,0.5,,320.0,13.0,,1005.4,,,0
6358,7/14/2020 22:47,43.85668,-107.9179,27.2,0.8,18.0,0.0,,360.0,13.0,,1012.7,,,1
6359,7/14/2019 22:47,43.85668,-107.9179,32.2,4.0,17.0,0.0,,170.0,31.7,,1011.8,,,0
6360,3/30/2022 19:11,39.392971,-81.997205,27.0,-1.0,16.0,0.0,,200.0,25.9,,1006.0,,,1
6361,3/30/2021 19:11,39.392971,-81.997205,21.9,0.4,24.0,0.0,,200.0,18.4,,1018.0,,,0
6362,7/29/2022 21:51,48.866,-119.6459,38.5,8.2,16.0,0.0,,300.0,3.6,,1008.4,,1.0,1
6363,7/29/2021 21:51,48.866,-119.6459,33.5,12.5,28.0,0.0,,180.0,3.6,,1014.1,,,0
6364,7/27/2021 22:13,40.70131,-115.5297,33.9,8.5,21.0,0.0,,240.0,11.2,,1011.2,,,1
6365,7/27/2020 22:13,40.70131,-115.5297,30.0,3.1,18.0,,,,7.6,,1013.6,,,0
6366,7/30/2021 20:05,46.18024,-112.1841,30.0,6.6,23.0,0.0,,120.0,19.0,,1026.0,,,1
6367,7/30/2020 20:05,46.18024,-112.1841,29.0,5.1,22.0,,,,,,,,,0
6368,1/23/2021 21:30,34.75595,-83.373383,15.3,-6.3,22.0,0.0,,110.0,5.4,,1022.0,,,1
6369,1/23/2020 21:30,34.75595,-83.373383,10.0,-7.2,29.0,,,80.0,13.0,,,,7.0,0
6370,8/17/2021 15:56,42.30503,-114.3507,22.2,5.6,34.0,0.0,,260.0,18.4,,1002.8,,,1
6371,8/17/2020 15:56,42.30503,-114.3507,23.3,6.5,34.0,0.0,,230.0,13.0,,1019.3,,,0
6372,2/3/2021 19:17,36.28383,-96.40326,13.9,3.6,50.0,0.0,,165.0,19.4,,1012.6,,,1
6373,2/3/2020 19:17,36.28383,-96.40326,23.1,2.5,26.0,,,190.0,20.5,,,,,0
6374,6/15/2021 15:50,25.418,-80.66514,30.5,24.6,71.0,0.1,,200.0,14.8,,1017.6,,,1
6375,6/15/2020 15:50,25.418,-80.66514,29.7,23.1,68.0,0.0,,340.0,7.6,,1016.9,,,0
6376,11/2/2020 23:21,37.30508,-113.4868,21.7,0.2,24.0,0.0,,10.0,14.8,,1021.2,,,1
6377,11/2/2019 23:21,37.30508,-113.4868,19.4,-14.3,9.0,0.0,,0.0,0.0,,1020.3,,,0
6378,3/20/2022 21:01,35.48077,-83.28603,16.0,-4.6,24.0,0.0,,300.0,16.6,,1021.8,,,1
6379,3/20/2021 21:01,35.48077,-83.28603,16.5,-13.0,12.0,0.0,,0.0,0.0,,1025.9,,,0
6380,3/22/2021 17:18,47.09693,-104.7969,7.2,-4.9,42.0,0.0,,230.0,22.3,,1012.0,,,1
6381,3/22/2020 17:18,47.09693,-104.7969,1.1,-4.3,67.0,,,340.0,13.0,,1020.1,,,0
6382,8/22/2020 1:30,46.98878,-104.1673,29.0,5.1,22.0,,,320.0,13.0,,,,,1
6383,8/22/2019 1:30,46.98878,-104.1673,24.0,11.0,44.0,,,140.0,16.6,,,,,0
6384,11/6/2020 12:00,31.02342,-93.17412,10.3,8.7,90.0,,,0.0,0.0,,1022.2,,,1
6385,11/6/2019 12:00,31.02342,-93.17412,14.0,12.6,91.0,,,80.0,5.4,,1024.1,,,0
6386,3/3/2021 19:07,31.09155,-89.12051,15.0,3.5,46.0,0.0,,360.0,14.8,,1020.7,,,1
6387,3/3/2020 19:07,31.09155,-89.12051,24.4,17.9,67.0,0.0,,,9.4,,1011.1,,,0
6388,6/23/2021 20:37,44.42941,-105.3597,33.9,2.6,14.0,0.0,,330.0,9.0,,1004.9,,,1
6389,6/23/2020 20:37,44.42941,-105.3597,26.7,6.7,28.0,0.0,,320.0,7.6,,1015.6,,,0
6390,6/14/2022 15:54,41.79333,-100.2754,21.2,10.4,50.0,0.0,,320.0,18.4,,1008.0,,1.0,1
6391,6/14/2021 15:54,41.79333,-100.2754,24.7,15.9,58.0,0.0,,210.0,14.8,,1021.0,,,0
6392,7/27/2022 21:06,34.73606,-93.40298,37.8,18.7,33.0,0.0,,215.0,11.2,,1011.2,,2.0,1
6393,7/27/2021 21:06,34.73606,-93.40298,32.2,23.2,59.0,0.0,,0.0,0.0,,1013.8,,,0
6394,8/26/2020 18:51,44.17637,-105.8437,29.4,9.0,28.0,0.0,,340.0,16.6,,1010.2,,,1
6395,8/26/2019 18:51,44.17637,-105.8437,17.2,7.8,54.0,0.0,,330.0,20.5,,1017.5,,,0
6396,11/18/2022 19:46,29.04424,-81.60923,18.3,5.2,42.0,0.0,,360.0,5.4,,1022.9,,3.0,1
6397,11/18/2021 19:46,29.04424,-81.60923,26.7,20.1,67.0,0.0,,0.0,0.0,,1021.1,,,0
6398,6/25/2022 22:29,40.50779,-114.2963,30.6,-2.1,12.0,0.0,,110.0,20.5,,1016.7,,1.0,1
6399,6/25/2021 22:29,40.50779,-114.2963,32.2,0.3,13.0,0.0,,320.0,22.3,,1009.7,,,0
6400,8/26/2020 0:12,35.004,-113.8828,39.4,5.9,13.0,0.0,,220.0,24.1,,1003.8,,1.0,1
6401,8/26/2019 0:12,35.004,-113.8828,36.1,6.3,16.0,0.0,,240.0,14.8,,1008.4,,1.0,0
6402,5/22/2021 16:22,38.83292,-109.7871,16.1,-13.3,12.0,0.0,,320.0,14.8,,1010.0,,,1
6403,5/22/2020 16:22,38.83292,-109.7871,21.1,-7.4,14.0,0.0,,100.0,18.4,,1007.6,,,0
6404,6/13/2021 0:21,34.17705,-117.2742,36.0,4.3,14.0,0.0,,260.0,24.0,,1010.0,,,1
6405,6/13/2020 0:21,34.17705,-117.2742,29.0,0.6,16.0,0.0,,240.0,22.0,,1013.0,,,0
6406,4/9/2022 2:28,34.90581,-106.7022,17.2,-18.9,7.0,0.0,,170.0,9.4,,1016.5,,2.0,1
6407,4/9/2021 2:28,34.90581,-106.7022,21.7,-11.2,10.0,0.0,,290.0,31.7,,1002.8,,2.0,0
6408,8/23/2020 17:56,31.43987,-93.13566,34.0,16.8,36.0,,,100.0,15.0,,,,,1
6409,8/23/2019 17:56,31.43987,-93.13566,32.0,23.0,59.0,,,160.0,13.0,,,,,0
6410,4/19/2022 23:02,34.53859,-93.72285,18.9,0.9,30.0,0.0,,180.0,13.0,,1018.4,,,1
6411,4/19/2021 23:02,34.53859,-93.72285,21.7,5.1,34.0,0.0,,228.0,5.4,,1013.1,,,0
6412,3/16/2020 14:25,31.04304,-93.09541,12.3,11.7,96.0,,,70.0,7.6,,1023.1,,5.0,1
6413,3/16/2019 14:25,31.04304,-93.09541,8.6,-0.2,54.0,0.0,,30.0,11.2,,1029.4,,,0
6414,6/24/2020 23:05,43.2911,-112.3762,31.1,4.0,18.0,0.0,,220.0,25.9,,1008.9,,,1
6415,6/24/2019 23:05,43.2911,-112.3762,23.3,-0.9,20.0,0.0,,220.0,42.5,,1009.5,,,0
6416,3/9/2021 23:19,37.681375,-89.498594,18.9,5.7,42.0,0.0,,190.0,38.9,,1022.9,,,1
6417,3/9/2020 23:19,37.681375,-89.498594,13.9,12.3,90.0,1.0,,180.0,29.5,,1018.1,,7.0,0
6418,8/24/2020 1:44,36.85767,-113.6754,38.9,10.3,18.0,0.0,,270.0,18.4,,1006.2,,,1
6419,8/24/2019 1:44,36.85767,-113.6754,36.7,-1.3,9.0,0.0,,280.0,27.7,,1006.1,,,0
6420,3/12/2021 0:44,34.03628,-87.2222,21.0,11.0,53.0,0.0,,0.0,0.0,,1025.0,,,1
6421,3/12/2020 0:44,34.03628,-87.2222,16.0,16.0,100.0,,,0.0,0.0,,,,,0
6422,3/29/2021 1:44,36.35397,-96.2702,13.0,2.8,50.0,0.0,,141.0,4.3,,1023.0,,,1
6423,3/29/2020 1:44,36.35397,-96.2702,19.1,1.1,30.0,,,280.0,18.4,,,,,0
6424,6/8/2021 2:00,60.534167,-150.737833,15.6,4.3,47.0,0.0,,190.0,14.8,,1015.9,,,1
6425,6/8/2020 2:00,60.534167,-150.737833,14.4,9.0,70.0,1.8,,240.0,16.6,,1009.3,,,0
6426,8/16/2020 21:59,34.24265,-111.5514,36.0,8.7,19.0,,,290.0,16.6,,,,,1
6427,8/16/2019 21:59,34.24265,-111.5514,33.0,-4.1,9.0,,,230.0,24.1,,,,,0
6428,10/9/2022 23:13,42.37624,-114.3188,24.4,-1.5,18.0,0.0,,330.0,7.6,,1017.7,,1.0,1
6429,10/9/2021 23:13,42.37624,-114.3188,11.7,2.7,54.0,0.0,,270.0,37.1,,1018.2,,,0
6430,4/23/2021 16:17,37.51631,-89.305,10.6,4.5,66.0,0.0,,150.0,18.4,,1020.0,,,1
6431,4/23/2020 16:17,37.51631,-89.305,12.8,12.2,96.0,0.3,,50.0,7.6,,1002.4,,7.0,0
6432,7/11/2022 15:31,67.03933,-154.0282,18.6,8.5,52.0,0.0,,230.0,11.2,,1006.2,,1.0,1
6433,7/11/2021 15:31,67.03933,-154.0282,11.0,7.7,80.0,0.0,,250.0,5.4,,1011.6,,,0
6434,4/2/2021 15:04,44.45477,-100.3766,10.6,-1.5,43.0,0.0,,155.0,11.9,,1011.2,,,1
6435,4/2/2020 15:04,44.45477,-100.3766,-9.0,-12.0,79.0,,,,,,,,,0
6436,6/15/2022 21:27,34.51051,-118.109,32.8,-0.4,12.0,0.0,,0.0,0.0,,1010.0,,1.0,1
6437,6/15/2021 21:27,34.51051,-118.109,39.4,0.7,9.0,0.0,,260.0,14.8,,1011.3,,,0
6438,6/2/2022 18:07,47.43232,-93.55359,17.8,-0.0,30.0,0.0,,280.0,25.9,,1010.0,,,1
6439,6/2/2021 18:07,47.43232,-93.55359,23.9,10.5,43.0,0.0,,190.0,11.2,,1012.5,,,0
6440,8/15/2022 22:14,40.92061,-117.8156,36.7,0.1,10.0,0.0,,280.0,5.4,,1010.9,,1.0,1
6441,8/15/2021 22:14,40.92061,-117.8156,38.3,2.6,11.0,0.0,,70.0,9.4,,1013.5,,5.0,0
6442,6/20/2021 20:02,47.285,-119.8226,30.0,7.2,24.0,0.0,,10.0,20.0,,1016.0,,,1
6443,6/20/2020 20:02,47.285,-119.8226,26.0,10.2,37.0,0.0,,120.0,5.4,,1011.8,,,0
6444,5/5/2021 15:27,47.05754,-94.32079,9.0,-6.0,34.0,0.0,,330.0,9.4,,1021.0,,,1
6445,5/5/2020 15:27,47.05754,-94.32079,6.0,-2.1,56.0,,,0.0,0.0,,,,,0
6446,6/6/2020 4:12,47.384167,-115.389033,7.2,6.1,93.0,,,330.0,5.4,,,,5.0,1
6447,6/6/2019 4:12,47.384167,-115.389033,10.0,5.6,74.0,0.0,,340.0,9.4,,1007.2,,,0
6448,2/15/2021 21:49,32.82824,-114.4516,21.0,-2.2,21.0,0.0,,213.0,11.9,,1013.8,,,1
6449,2/15/2020 21:49,32.82824,-114.4516,23.0,1.9,25.0,,,,,,,,,0
6450,7/29/2022 20:20,35.29578,-98.28402,30.9,21.1,56.0,0.0,,50.0,18.4,,1019.0,,5.0,1
6451,7/29/2021 20:20,35.29578,-98.28402,34.8,20.7,44.0,0.0,,170.0,11.2,,1019.0,,,0
6452,6/3/2022 22:03,47.95446,-91.78931,16.0,-5.7,22.0,0.0,,300.0,27.7,,1013.0,,,1
6453,6/3/2021 22:03,47.95446,-91.78931,26.0,12.1,42.0,0.0,,330.0,5.4,,1006.0,,,0
6454,7/9/2020 19:18,47.08731,-119.3846,25.0,8.9,36.0,0.0,,200.0,11.2,,1012.3,,,1
6455,7/9/2019 19:18,47.08731,-119.3846,27.8,10.0,33.0,0.0,,200.0,11.2,,1015.5,,,0
6456,6/7/2021 22:38,39.65121,-119.7343,24.0,-18.0,5.0,0.0,,240.0,33.5,,1010.0,,2.0,1
6457,6/7/2020 22:38,39.65121,-119.7343,11.0,-8.8,24.0,0.0,,290.0,35.3,,1013.3,,3.0,0
6458,5/20/2020 21:45,35.23703,-106.4146,27.2,-9.9,8.0,0.0,,240.0,25.9,,1005.9,,2.0,1
6459,5/20/2019 21:45,35.23703,-106.4146,12.2,-0.0,43.0,0.0,,340.0,37.1,,1002.4,,7.0,0
6460,7/14/2020 17:35,42.74177,-105.4691,20.0,8.3,47.0,0.0,,130.0,27.7,,1014.1,,1.0,1
6461,7/14/2019 17:35,42.74177,-105.4691,27.2,14.6,46.0,0.0,,178.0,7.6,,1014.6,,1.0,0
6462,5/27/2022 16:13,25.65604,-80.76643,30.6,19.9,53.0,0.0,,130.0,20.5,,1017.1,,,1
6463,5/27/2021 16:13,25.65604,-80.76643,29.4,17.9,50.0,0.0,,100.0,11.2,,1020.4,,,0
6464,4/12/2021 4:29,40.27211,-118.3659,10.6,-10.8,21.0,0.0,,20.0,18.4,,1014.5,,,1
6465,4/12/2020 4:29,40.27211,-118.3659,15.6,-0.6,33.0,0.0,,320.0,18.4,,1010.7,,,0
6466,4/4/2021 21:45,48.0832,-105.1778,22.7,-4.4,16.0,0.0,,250.0,11.5,,1007.7,,,1
6467,4/4/2020 21:45,48.0832,-105.1778,4.0,-2.8,61.0,0.0,,280.0,20.5,,1013.5,,,0
6468,7/13/2021 16:12,48.31344,-116.4976,25.0,8.9,36.0,0.0,,0.0,0.0,,1015.0,,,1
6469,7/13/2020 16:12,48.31344,-116.4976,15.0,6.0,55.0,,,210.0,7.6,,,,,0
6470,11/14/2020 14:13,29.16458,-81.92083,19.0,19.0,100.0,0.0,,,5.4,,,,5.0,1
6471,11/14/2019 14:13,29.16458,-81.92083,16.1,15.0,93.0,,,,7.6,,1022.2,,,0
6472,7/18/2022 22:05,35.13493,-113.9639,37.8,12.4,22.0,0.0,,170.0,29.5,,1009.4,,1.0,1
6473,7/18/2021 22:05,35.13493,-113.9639,34.4,13.2,28.0,,,220.0,20.5,,1012.0,,7.0,0
6474,3/1/2022 19:55,34.42146,-109.6386,11.1,-8.7,24.0,0.0,,310.0,13.0,,1021.6,,,1
6475,3/1/2021 19:55,34.42146,-109.6386,8.9,-12.8,20.0,0.0,,80.0,22.3,,1025.9,,,0
6476,6/18/2022 0:34,44.43794,-83.66605,19.0,6.8,45.0,0.0,,350.0,25.9,,1015.0,,1.0,1
6477,6/18/2021 0:34,44.43794,-83.66605,25.9,6.5,29.0,0.0,,210.0,20.5,,1010.0,,,0
6478,8/19/2022 12:34,32.62087,-116.83308,19.4,17.2,87.0,0.0,,0.0,0.0,,1009.8,,3.0,1
6479,8/19/2021 12:34,32.62087,-116.83308,21.1,16.7,76.0,0.2,,0.0,0.0,,1011.8,,,0
6480,3/5/2022 15:20,37.05677,-81.37116,10.8,0.5,49.0,0.0,,0.0,0.0,,1029.0,,,1
